Código universal de punto de suministro,Fecha,Hora,Consumo,Método de obtención
0,18-03-2023,15,0.296,R
0,18-03-2023,16,0.304,R
0,18-03-2023,17,0.298,R
0,18-03-2023,18,0.305,R
0,18-03-2023,19,0.284,R
0,18-03-2023,20,0.31,R
0,18-03-2023,21,0.315,R
0,18-03-2023,22,0.306,R
0,18-03-2023,23,0.081,R
0,18-03-2023,24,0.119,R
0,19-03-2023,1,0.138,R
0,19-03-2023,2,0.119,R
0,19-03-2023,3,0.095,R
0,19-03-2023,4,0.149,R
0,19-03-2023,5,0.098,R
0,19-03-2023,6,0.093,R
0,19-03-2023,7,0.095,R
0,19-03-2023,8,0.1,R
0,19-03-2023,9,0.102,R
0,19-03-2023,10,0.149,R
0,19-03-2023,11,0.343,R
0,19-03-2023,12,0.285,R
0,19-03-2023,13,0.184,R
0,19-03-2023,14,0.307,R
0,19-03-2023,15,0.318,R
0,19-03-2023,16,0.328,R
0,19-03-2023,17,0.316,R
0,19-03-2023,18,0.305,R
0,19-03-2023,19,0.309,R
0,19-03-2023,20,0.29,R
0,19-03-2023,21,0.312,R
0,19-03-2023,22,0.134,R
0,19-03-2023,23,0.198,R
0,19-03-2023,24,0.124,R
0,20-03-2023,1,0.101,R
0,20-03-2023,2,0.098,R
0,20-03-2023,3,0.092,R
0,20-03-2023,4,0.116,R
0,20-03-2023,5,0.137,R
0,20-03-2023,6,0.096,R
0,20-03-2023,7,0.096,R
0,20-03-2023,8,0.288,R
0,20-03-2023,9,0.116,R
0,20-03-2023,10,0.246,R
0,20-03-2023,11,0.243,R
0,20-03-2023,12,0.259,R
0,20-03-2023,13,0.238,R
0,20-03-2023,14,0.312,R
0,20-03-2023,15,0.237,R
0,20-03-2023,16,0.247,R
0,20-03-2023,17,0.373,R
0,20-03-2023,18,0.383,R
0,20-03-2023,19,0.372,R
0,20-03-2023,20,0.495,R
0,20-03-2023,21,0.461,R
0,20-03-2023,22,2.042,R
0,20-03-2023,23,0.155,R
0,20-03-2023,24,0.123,R
0,21-03-2023,1,0.103,R
0,21-03-2023,2,0.107,R
0,21-03-2023,3,0.108,R
0,21-03-2023,4,0.108,R
0,21-03-2023,5,0.102,R
0,21-03-2023,6,0.174,R
0,21-03-2023,7,0.117,R
0,21-03-2023,8,0.132,R
0,21-03-2023,9,0.32,R
0,21-03-2023,10,0.208,R
0,21-03-2023,11,0.199,R
0,21-03-2023,12,0.199,R
0,21-03-2023,13,0.205,R
0,21-03-2023,14,0.335,R
0,21-03-2023,15,0.173,R
0,21-03-2023,16,0.2,R
0,21-03-2023,17,0.564,R
0,21-03-2023,18,0.23,R
0,21-03-2023,19,0.84,R
0,21-03-2023,20,0.323,R
0,21-03-2023,21,0.324,R
0,21-03-2023,22,0.392,R
0,21-03-2023,23,0.179,R
0,21-03-2023,24,0.123,R
0,22-03-2023,1,0.1,R
0,22-03-2023,2,0.093,R
0,22-03-2023,3,0.103,R
0,22-03-2023,4,0.149,R
0,22-03-2023,5,0.115,R
0,22-03-2023,6,0.114,R
0,22-03-2023,7,0.143,R
0,22-03-2023,8,0.291,R
0,22-03-2023,9,0.122,R
0,22-03-2023,10,0.202,R
0,22-03-2023,11,0.179,R
0,22-03-2023,12,0.174,R
0,22-03-2023,13,0.242,R
0,22-03-2023,14,0.983,R
0,22-03-2023,15,0.61,R
0,22-03-2023,16,0.42,R
0,22-03-2023,17,0.374,R
0,22-03-2023,18,0.391,R
0,22-03-2023,19,0.39,R
0,22-03-2023,20,0.352,R
0,22-03-2023,21,0.388,R
0,22-03-2023,22,0.465,R
0,22-03-2023,23,0.303,R
0,22-03-2023,24,0.173,R
0,23-03-2023,1,0.102,R
0,23-03-2023,2,0.106,R
0,23-03-2023,3,0.09,R
0,23-03-2023,4,0.107,R
0,23-03-2023,5,0.094,R
0,23-03-2023,6,0.115,R
0,23-03-2023,7,0.085,R
0,23-03-2023,8,0.148,R
0,23-03-2023,9,0.34,R
0,23-03-2023,10,0.222,R
0,23-03-2023,11,0.264,R
0,23-03-2023,12,0.347,R
0,23-03-2023,13,0.57,R
0,23-03-2023,14,0.416,R
0,23-03-2023,15,0.236,R
0,23-03-2023,16,0.224,R
0,23-03-2023,17,0.161,R
0,23-03-2023,18,0.174,R
0,23-03-2023,19,0.441,R
0,23-03-2023,20,0.44,R
0,23-03-2023,21,0.498,R
0,23-03-2023,22,1.001,R
0,23-03-2023,23,0.133,R
0,23-03-2023,24,0.112,R
0,24-03-2023,1,0.098,R
0,24-03-2023,2,0.093,R
0,24-03-2023,3,0.145,R
0,24-03-2023,4,0.135,R
0,24-03-2023,5,0.13,R
0,24-03-2023,6,0.119,R
0,24-03-2023,7,0.201,R
0,24-03-2023,8,0.185,R
0,24-03-2023,9,0.181,R
0,24-03-2023,10,0.228,R
0,24-03-2023,11,0.357,R
0,24-03-2023,12,0.367,R
0,24-03-2023,13,0.344,R
0,24-03-2023,14,0.425,R
0,24-03-2023,15,0.747,R
0,24-03-2023,16,0.412,R
0,24-03-2023,17,0.823,R
0,24-03-2023,18,0.429,R
0,24-03-2023,19,0.372,R
0,24-03-2023,20,0.353,R
0,24-03-2023,21,0.381,R
0,24-03-2023,22,0.294,R
0,24-03-2023,23,0.188,R
0,24-03-2023,24,0.163,R
0,25-03-2023,1,0.112,R
0,25-03-2023,2,0.1,R
0,25-03-2023,3,0.153,R
0,25-03-2023,4,0.098,R
0,25-03-2023,5,0.105,R
0,25-03-2023,6,0.099,R
0,25-03-2023,7,0.099,R
0,25-03-2023,8,0.104,R
0,25-03-2023,9,0.109,R
0,25-03-2023,10,0.352,R
0,25-03-2023,11,0.223,R
0,25-03-2023,12,0.145,R
0,25-03-2023,13,0.143,R
0,25-03-2023,14,0.198,R
0,25-03-2023,15,0.298,R
0,25-03-2023,16,0.327,R
0,25-03-2023,17,0.32,R
0,25-03-2023,18,0.287,R
0,25-03-2023,19,0.294,R
0,25-03-2023,20,0.281,R
0,25-03-2023,21,0.28,R
0,25-03-2023,22,0.229,R
0,25-03-2023,23,0.108,R
0,25-03-2023,24,0.131,R
0,26-03-2023,1,0.119,R
0,26-03-2023,3,0.096,R
0,26-03-2023,4,0.098,R
0,26-03-2023,5,0.099,R
0,26-03-2023,6,0.099,R
0,26-03-2023,7,0.099,R
0,26-03-2023,8,0.131,R
0,26-03-2023,9,0.112,R
0,26-03-2023,10,0.246,R
0,26-03-2023,11,0.257,R
0,26-03-2023,12,0.239,R
0,26-03-2023,13,0.276,R
0,26-03-2023,14,0.173,R
0,26-03-2023,15,0.301,R
0,26-03-2023,16,0.304,R
0,26-03-2023,17,0.296,R
0,26-03-2023,18,0.273,R
0,26-03-2023,19,0.286,R
0,26-03-2023,20,0.283,R
0,26-03-2023,21,0.286,R
0,26-03-2023,22,0.271,R
0,26-03-2023,23,1.03,R
0,26-03-2023,24,0.134,R
0,27-03-2023,1,0.106,R
0,27-03-2023,2,0.089,R
0,27-03-2023,3,0.099,R
0,27-03-2023,4,0.103,R
0,27-03-2023,5,0.094,R
0,27-03-2023,6,0.108,R
0,27-03-2023,7,0.133,R
0,27-03-2023,8,0.275,R
0,27-03-2023,9,0.2,R
0,27-03-2023,10,0.189,R
0,27-03-2023,11,0.739,R
0,27-03-2023,12,0.319,R
0,27-03-2023,13,0.488,R
0,27-03-2023,14,0.247,R
0,27-03-2023,15,0.282,R
0,27-03-2023,16,0.284,R
0,27-03-2023,17,0.292,R
0,27-03-2023,18,0.3,R
0,27-03-2023,19,0.344,R
0,27-03-2023,20,0.351,R
0,27-03-2023,21,0.349,R
0,27-03-2023,22,0.3,R
0,27-03-2023,23,0.303,R
0,27-03-2023,24,0.497,R
0,28-03-2023,1,0.139,R
0,28-03-2023,2,0.57,R
0,28-03-2023,3,0.113,R
0,28-03-2023,4,0.107,R
0,28-03-2023,5,0.154,R
0,28-03-2023,6,0.145,R
0,28-03-2023,7,0.108,R
0,28-03-2023,8,0.112,R
0,28-03-2023,9,0.114,R
0,28-03-2023,10,0.1,R
0,28-03-2023,11,0.282,R
0,28-03-2023,12,0.268,R
0,28-03-2023,13,0.408,R
0,28-03-2023,14,1.197,R
0,28-03-2023,15,0.436,R
0,28-03-2023,16,0.457,R
0,28-03-2023,17,0.383,R
0,28-03-2023,18,0.294,R
0,28-03-2023,19,0.32,R
0,28-03-2023,20,0.31,R
0,28-03-2023,21,0.344,R
0,28-03-2023,22,1.714,R
0,28-03-2023,23,1.134,R
0,28-03-2023,24,0.293,R
0,29-03-2023,1,0.127,R
0,29-03-2023,2,0.132,R
0,29-03-2023,3,0.115,R
0,29-03-2023,4,0.111,R
0,29-03-2023,5,0.102,R
0,29-03-2023,6,0.162,R
0,29-03-2023,7,0.137,R
0,29-03-2023,8,0.126,R
0,29-03-2023,9,0.297,R
0,29-03-2023,10,0.18,R
0,29-03-2023,11,0.202,R
0,29-03-2023,12,0.387,R
0,29-03-2023,13,0.375,R
0,29-03-2023,14,0.448,R
0,29-03-2023,15,0.469,R
0,29-03-2023,16,0.52,R
0,29-03-2023,17,0.41,R
0,29-03-2023,18,0.312,R
0,29-03-2023,19,0.321,R
0,29-03-2023,20,0.302,R
0,29-03-2023,21,0.378,R
0,29-03-2023,22,0.527,R
0,29-03-2023,23,0.281,R
0,29-03-2023,24,0.134,R
0,30-03-2023,1,0.107,R
0,30-03-2023,2,0.098,R
0,30-03-2023,3,0.107,R
0,30-03-2023,4,0.101,R
0,30-03-2023,5,0.105,R
0,30-03-2023,6,0.097,R
0,30-03-2023,7,0.096,R
0,30-03-2023,8,0.267,R
0,30-03-2023,9,0.11,R
0,30-03-2023,10,0.217,R
0,30-03-2023,11,0.185,R
0,30-03-2023,12,0.353,R
0,30-03-2023,13,0.399,R
0,30-03-2023,14,0.74,R
0,30-03-2023,15,0.525,R
0,30-03-2023,16,0.419,R
0,30-03-2023,17,0.394,R
0,30-03-2023,18,0.709,R
0,30-03-2023,19,0.448,R
0,30-03-2023,20,0.877,R
0,30-03-2023,21,0.496,R
0,30-03-2023,22,0.57,R
0,30-03-2023,23,0.175,R
0,30-03-2023,24,0.128,R
0,31-03-2023,1,0.108,R
0,31-03-2023,2,0.104,R
0,31-03-2023,3,0.107,R
0,31-03-2023,4,0.092,R
0,31-03-2023,5,0.093,R
0,31-03-2023,6,0.099,R
0,31-03-2023,7,0.105,R
0,31-03-2023,8,0.105,R
0,31-03-2023,9,0.286,R
0,31-03-2023,10,0.196,R
0,31-03-2023,11,0.191,R
0,31-03-2023,12,0.229,R
0,31-03-2023,13,0.179,R
0,31-03-2023,14,0.261,R
0,31-03-2023,15,0.282,R
0,31-03-2023,16,0.293,R
0,31-03-2023,17,0.236,R
0,31-03-2023,18,0.368,R
0,31-03-2023,19,0.368,R
0,31-03-2023,20,0.37,R
0,31-03-2023,21,0.498,R
0,31-03-2023,22,1.038,R
0,31-03-2023,23,0.211,R
0,31-03-2023,24,0.145,R
0,01-04-2023,1,0.122,R
0,01-04-2023,2,0.101,R
0,01-04-2023,3,0.145,R
0,01-04-2023,4,0.122,R
0,01-04-2023,5,0.09,R
0,01-04-2023,6,0.112,R
0,01-04-2023,7,0.093,R
0,01-04-2023,8,0.102,R
0,01-04-2023,9,0.107,R
0,01-04-2023,10,0.238,R
0,01-04-2023,11,0.27,R
0,01-04-2023,12,0.293,R
0,01-04-2023,13,0.272,R
0,01-04-2023,14,0.228,R
0,01-04-2023,15,0.405,R
0,01-04-2023,16,0.817,R
0,01-04-2023,17,0.234,R
0,01-04-2023,18,0.28,R
0,01-04-2023,19,0.315,R
0,01-04-2023,20,0.329,R
0,01-04-2023,21,0.464,R
0,01-04-2023,22,1.177,R
0,01-04-2023,23,0.187,R
0,01-04-2023,24,0.12,R
0,02-04-2023,1,0.112,R
0,02-04-2023,2,0.089,R
0,02-04-2023,3,0.1,R
0,02-04-2023,4,0.11,R
0,02-04-2023,5,0.1,R
0,02-04-2023,6,0.101,R
0,02-04-2023,7,0.097,R
0,02-04-2023,8,0.11,R
0,02-04-2023,9,0.098,R
0,02-04-2023,10,0.304,R
0,02-04-2023,11,0.204,R
0,02-04-2023,12,0.632,R
0,02-04-2023,13,0.289,R
0,02-04-2023,14,0.718,R
0,02-04-2023,15,0.507,R
0,02-04-2023,16,0.389,R
0,02-04-2023,17,0.286,R
0,02-04-2023,18,0.294,R
0,02-04-2023,19,0.289,R
0,02-04-2023,20,0.278,R
0,02-04-2023,21,0.295,R
0,02-04-2023,22,0.263,R
0,02-04-2023,23,0.811,R
0,02-04-2023,24,0.119,R
0,03-04-2023,1,0.099,R
0,03-04-2023,2,0.099,R
0,03-04-2023,3,0.113,R
0,03-04-2023,4,0.094,R
0,03-04-2023,5,0.128,R
0,03-04-2023,6,0.106,R
0,03-04-2023,7,0.102,R
0,03-04-2023,8,0.335,R
0,03-04-2023,9,0.208,R
0,03-04-2023,10,0.292,R
0,03-04-2023,11,0.337,R
0,03-04-2023,12,0.368,R
0,03-04-2023,13,0.342,R
0,03-04-2023,14,0.388,R
0,03-04-2023,15,0.907,R
0,03-04-2023,16,0.474,R
0,03-04-2023,17,0.512,R
0,03-04-2023,18,0.409,R
0,03-04-2023,19,0.359,R
0,03-04-2023,20,0.332,R
0,03-04-2023,21,0.367,R
0,03-04-2023,22,0.417,R
0,03-04-2023,23,0.644,R
0,03-04-2023,24,0.195,R
0,04-04-2023,1,0.1,R
0,04-04-2023,2,0.104,R
0,04-04-2023,3,0.096,R
0,04-04-2023,4,0.147,R
0,04-04-2023,5,0.106,R
0,04-04-2023,6,0.091,R
0,04-04-2023,7,0.11,R
0,04-04-2023,8,0.282,R
0,04-04-2023,9,0.208,R
0,04-04-2023,10,0.288,R
0,04-04-2023,11,0.334,R
0,04-04-2023,12,0.315,R
0,04-04-2023,13,0.368,R
0,04-04-2023,14,0.384,R
0,04-04-2023,15,0.448,R
0,04-04-2023,16,0.408,R
0,04-04-2023,17,0.5,R
0,04-04-2023,18,0.367,R
0,04-04-2023,19,0.381,R
0,04-04-2023,20,0.429,R
0,04-04-2023,21,0.372,R
0,04-04-2023,22,0.397,R
0,04-04-2023,23,0.485,R
0,04-04-2023,24,0.529,R
0,05-04-2023,1,0.141,R
0,05-04-2023,2,0.551,R
0,05-04-2023,3,0.092,R
0,05-04-2023,4,0.11,R
0,05-04-2023,5,0.092,R
0,05-04-2023,6,0.119,R
0,05-04-2023,7,0.093,R
0,05-04-2023,8,0.28,R
0,05-04-2023,9,0.227,R
0,05-04-2023,10,0.242,R
0,05-04-2023,11,0.517,R
0,05-04-2023,12,0.425,R
0,05-04-2023,13,0.397,R
0,05-04-2023,14,1.025,R
0,05-04-2023,15,1.089,R
0,05-04-2023,16,0.505,R
0,05-04-2023,17,0.621,R
0,05-04-2023,18,0.659,R
0,05-04-2023,19,0.457,R
0,05-04-2023,20,0.325,R
0,05-04-2023,21,0.289,R
0,05-04-2023,22,0.284,R
0,05-04-2023,23,0.635,R
0,05-04-2023,24,0.152,R
0,06-04-2023,1,0.107,R
0,06-04-2023,2,0.113,R
0,06-04-2023,3,0.12,R
0,06-04-2023,4,0.124,R
0,06-04-2023,5,0.111,R
0,06-04-2023,6,0.095,R
0,06-04-2023,7,0.103,R
0,06-04-2023,8,0.097,R
0,06-04-2023,9,0.258,R
0,06-04-2023,10,0.407,R
0,06-04-2023,11,0.359,R
0,06-04-2023,12,0.242,R
0,06-04-2023,13,0.335,R
0,06-04-2023,14,0.386,R
0,06-04-2023,15,0.325,R
0,06-04-2023,16,0.304,R
0,06-04-2023,17,0.34,R
0,06-04-2023,18,0.303,R
0,06-04-2023,19,0.306,R
0,06-04-2023,20,0.262,R
0,06-04-2023,21,0.094,R
0,06-04-2023,22,0.095,R
0,06-04-2023,23,0.105,R
0,06-04-2023,24,0.095,R
0,07-04-2023,1,0.13,R
0,07-04-2023,2,0.117,R
0,07-04-2023,3,0.092,R
0,07-04-2023,4,0.104,R
0,07-04-2023,5,0.101,R
0,07-04-2023,6,0.095,R
0,07-04-2023,7,0.099,R
0,07-04-2023,8,0.146,R
0,07-04-2023,9,0.17,R
0,07-04-2023,10,0.23,R
0,07-04-2023,11,0.294,R
0,07-04-2023,12,0.321,R
0,07-04-2023,13,0.253,R
0,07-04-2023,14,0.379,R
0,07-04-2023,15,0.311,R
0,07-04-2023,16,0.316,R
0,07-04-2023,17,0.333,R
0,07-04-2023,18,0.293,R
0,07-04-2023,19,0.315,R
0,07-04-2023,20,0.297,R
0,07-04-2023,21,0.133,R
0,07-04-2023,22,0.103,R
0,07-04-2023,23,0.09,R
0,07-04-2023,24,0.11,R
0,08-04-2023,1,0.107,R
0,08-04-2023,2,0.102,R
0,08-04-2023,3,0.108,R
0,08-04-2023,4,0.099,R
0,08-04-2023,5,0.102,R
0,08-04-2023,6,0.102,R
0,08-04-2023,7,0.094,R
0,08-04-2023,8,0.104,R
0,08-04-2023,9,0.262,R
0,08-04-2023,10,0.183,R
0,08-04-2023,11,0.221,R
0,08-04-2023,12,0.248,R
0,08-04-2023,13,0.229,R
0,08-04-2023,14,0.232,R
0,08-04-2023,15,0.731,R
0,08-04-2023,16,0.299,R
0,08-04-2023,17,0.415,R
0,08-04-2023,18,0.518,R
0,08-04-2023,19,0.443,R
0,08-04-2023,20,0.446,R
0,08-04-2023,21,0.311,R
0,08-04-2023,22,0.302,R
0,08-04-2023,23,0.232,R
0,08-04-2023,24,0.485,R
0,09-04-2023,1,0.137,R
0,09-04-2023,2,0.533,R
0,09-04-2023,3,0.102,R
0,09-04-2023,4,0.109,R
0,09-04-2023,5,0.106,R
0,09-04-2023,6,0.098,R
0,09-04-2023,7,0.103,R
0,09-04-2023,8,0.108,R
0,09-04-2023,9,0.177,R
0,09-04-2023,10,0.245,R
0,09-04-2023,11,0.321,R
0,09-04-2023,12,0.185,R
0,09-04-2023,13,0.267,R
0,09-04-2023,14,0.344,R
0,09-04-2023,15,0.295,R
0,09-04-2023,16,0.323,R
0,09-04-2023,17,0.329,R
0,09-04-2023,18,0.32,R
0,09-04-2023,19,0.298,R
0,09-04-2023,20,0.309,R
0,09-04-2023,21,0.299,R
0,09-04-2023,22,0.31,R
0,09-04-2023,23,0.31,R
0,09-04-2023,24,0.317,R
0,10-04-2023,1,0.153,R
0,10-04-2023,2,0.102,R
0,10-04-2023,3,0.101,R
0,10-04-2023,4,0.096,R
0,10-04-2023,5,0.108,R
0,10-04-2023,6,0.143,R
0,10-04-2023,7,0.095,R
0,10-04-2023,8,0.101,R
0,10-04-2023,9,0.101,R
0,10-04-2023,10,0.267,R
0,10-04-2023,11,0.156,R
0,10-04-2023,12,0.161,R
0,10-04-2023,13,0.174,R
0,10-04-2023,14,0.194,R
0,10-04-2023,15,0.951,R
0,10-04-2023,16,0.367,R
0,10-04-2023,17,0.306,R
0,10-04-2023,18,0.325,R
0,10-04-2023,19,0.321,R
0,10-04-2023,20,0.306,R
0,10-04-2023,21,0.32,R
0,10-04-2023,22,0.389,R
0,10-04-2023,23,0.376,R
0,10-04-2023,24,0.139,R
0,11-04-2023,1,0.109,R
0,11-04-2023,2,0.104,R
0,11-04-2023,3,0.106,R
0,11-04-2023,4,0.098,R
0,11-04-2023,5,0.1,R
0,11-04-2023,6,0.105,R
0,11-04-2023,7,0.097,R
0,11-04-2023,8,0.107,R
0,11-04-2023,9,0.277,R
0,11-04-2023,10,0.222,R
0,11-04-2023,11,0.276,R
0,11-04-2023,12,0.238,R
0,11-04-2023,13,0.235,R
0,11-04-2023,14,0.313,R
0,11-04-2023,15,0.94,R
0,11-04-2023,16,0.357,R
0,11-04-2023,17,0.2,R
0,11-04-2023,18,0.176,R
0,11-04-2023,19,0.164,R
0,11-04-2023,20,0.401,R
0,11-04-2023,21,0.466,R
0,11-04-2023,22,1.112,R
0,11-04-2023,23,1.629,R
0,11-04-2023,24,0.183,R
0,12-04-2023,1,0.548,R
0,12-04-2023,2,0.107,R
0,12-04-2023,3,0.115,R
0,12-04-2023,4,0.11,R
0,12-04-2023,5,0.112,R
0,12-04-2023,6,0.114,R
0,12-04-2023,7,0.102,R
0,12-04-2023,8,0.289,R
0,12-04-2023,9,0.224,R
0,12-04-2023,10,0.198,R
0,12-04-2023,11,0.271,R
0,12-04-2023,12,0.333,R
0,12-04-2023,13,0.402,R
0,12-04-2023,14,0.387,R
0,12-04-2023,15,1.061,R
0,12-04-2023,16,0.531,R
0,12-04-2023,17,0.425,R
0,12-04-2023,18,0.4,R
0,12-04-2023,19,0.39,R
0,12-04-2023,20,0.314,R
0,12-04-2023,21,0.32,R
0,12-04-2023,22,0.301,R
0,12-04-2023,23,0.267,R
0,12-04-2023,24,0.179,R
0,13-04-2023,1,0.13,R
0,13-04-2023,2,0.121,R
0,13-04-2023,3,0.096,R
0,13-04-2023,4,0.101,R
0,13-04-2023,5,0.108,R
0,13-04-2023,6,0.114,R
0,13-04-2023,7,0.094,R
0,13-04-2023,8,0.184,R
0,13-04-2023,9,0.125,R
0,13-04-2023,10,0.31,R
0,13-04-2023,11,0.253,R
0,13-04-2023,12,0.212,R
0,13-04-2023,13,0.217,R
0,13-04-2023,14,0.179,R
0,13-04-2023,15,0.309,R
0,13-04-2023,16,0.241,R
0,13-04-2023,17,0.172,R
0,13-04-2023,18,0.244,R
0,13-04-2023,19,0.419,R
0,13-04-2023,20,0.49,R
0,13-04-2023,21,0.357,R
0,13-04-2023,22,0.604,R
0,13-04-2023,23,0.745,R
0,13-04-2023,24,0.13,R
0,14-04-2023,1,0.158,R
0,14-04-2023,2,0.121,R
0,14-04-2023,3,0.093,R
0,14-04-2023,4,0.098,R
0,14-04-2023,5,0.106,R
0,14-04-2023,6,0.109,R
0,14-04-2023,7,0.127,R
0,14-04-2023,8,0.113,R
0,14-04-2023,9,0.241,R
0,14-04-2023,10,0.284,R
0,14-04-2023,11,0.208,R
0,14-04-2023,12,0.251,R
0,14-04-2023,13,0.281,R
0,14-04-2023,14,0.241,R
0,14-04-2023,15,0.345,R
0,14-04-2023,16,0.454,R
0,14-04-2023,17,0.459,R
0,14-04-2023,18,0.499,R
0,14-04-2023,19,0.435,R
0,14-04-2023,20,0.486,R
0,14-04-2023,21,0.226,R
0,14-04-2023,22,0.253,R
0,14-04-2023,23,0.415,R
0,14-04-2023,24,0.137,R
0,15-04-2023,1,0.103,R
0,15-04-2023,2,0.095,R
0,15-04-2023,3,0.107,R
0,15-04-2023,4,0.091,R
0,15-04-2023,5,0.111,R
0,15-04-2023,6,0.103,R
0,15-04-2023,7,0.136,R
0,15-04-2023,8,0.115,R
0,15-04-2023,9,0.091,R
0,15-04-2023,10,0.287,R
0,15-04-2023,11,0.257,R
0,15-04-2023,12,0.226,R
0,15-04-2023,13,0.291,R
0,15-04-2023,14,0.319,R
0,15-04-2023,15,0.282,R
0,15-04-2023,16,0.281,R
0,15-04-2023,17,0.291,R
0,15-04-2023,18,0.285,R
0,15-04-2023,19,0.318,R
0,15-04-2023,20,0.307,R
0,15-04-2023,21,0.311,R
0,15-04-2023,22,0.167,R
0,15-04-2023,23,0.108,R
0,15-04-2023,24,0.152,R
0,16-04-2023,1,0.107,R
0,16-04-2023,2,0.112,R
0,16-04-2023,3,0.102,R
0,16-04-2023,4,0.109,R
0,16-04-2023,5,0.096,R
0,16-04-2023,6,0.15,R
0,16-04-2023,7,0.109,R
0,16-04-2023,8,0.152,R
0,16-04-2023,9,0.651,R
0,16-04-2023,10,0.22,R
0,16-04-2023,11,0.686,R
0,16-04-2023,12,0.141,R
0,16-04-2023,13,0.161,R
0,16-04-2023,14,0.202,R
0,16-04-2023,15,0.302,R
0,16-04-2023,16,0.324,R
0,16-04-2023,17,0.305,R
0,16-04-2023,18,0.323,R
0,16-04-2023,19,0.307,R
0,16-04-2023,20,0.316,R
0,16-04-2023,21,0.3,R
0,16-04-2023,22,0.299,R
0,16-04-2023,23,0.141,R
0,16-04-2023,24,0.163,R
0,17-04-2023,1,0.131,R
0,17-04-2023,2,0.094,R
0,17-04-2023,3,0.116,R
0,17-04-2023,4,0.097,R
0,17-04-2023,5,0.103,R
0,17-04-2023,6,0.103,R
0,17-04-2023,7,0.099,R
0,17-04-2023,8,0.291,R
0,17-04-2023,9,0.214,R
0,17-04-2023,10,0.162,R
0,17-04-2023,11,0.228,R
0,17-04-2023,12,0.221,R
0,17-04-2023,13,0.196,R
0,17-04-2023,14,0.173,R
0,17-04-2023,15,0.761,R
0,17-04-2023,16,0.457,R
0,17-04-2023,17,0.425,R
0,17-04-2023,18,0.524,R
0,17-04-2023,19,0.488,R
0,17-04-2023,20,0.499,R
0,17-04-2023,21,0.483,R
0,17-04-2023,22,0.468,R
0,17-04-2023,23,0.313,R
0,17-04-2023,24,0.189,R
0,18-04-2023,1,0.097,R
0,18-04-2023,2,0.114,R
0,18-04-2023,3,0.097,R
0,18-04-2023,4,0.109,R
0,18-04-2023,5,0.112,R
0,18-04-2023,6,0.097,R
0,18-04-2023,7,0.107,R
0,18-04-2023,8,0.185,R
0,18-04-2023,9,0.145,R
0,18-04-2023,10,0.295,R
0,18-04-2023,11,0.226,R
0,18-04-2023,12,0.213,R
0,18-04-2023,13,0.177,R
0,18-04-2023,14,0.229,R
0,18-04-2023,15,0.387,R
0,18-04-2023,16,0.185,R
0,18-04-2023,17,0.34,R
0,18-04-2023,18,0.356,R
0,18-04-2023,19,0.262,R
0,18-04-2023,20,0.181,R
0,18-04-2023,21,0.151,R
0,18-04-2023,22,0.29,R
0,18-04-2023,23,0.853,R
0,18-04-2023,24,0.604,R
0,19-04-2023,1,0.13,R
0,19-04-2023,2,0.551,R
0,19-04-2023,3,0.099,R
0,19-04-2023,4,0.109,R
0,19-04-2023,5,0.091,R
0,19-04-2023,6,0.111,R
0,19-04-2023,7,0.095,R
0,19-04-2023,8,0.252,R
0,19-04-2023,9,0.194,R
0,19-04-2023,10,0.274,R
0,19-04-2023,11,0.276,R
0,19-04-2023,12,0.18,R
0,19-04-2023,13,0.194,R
0,19-04-2023,14,0.777,R
0,19-04-2023,15,0.558,R
0,19-04-2023,16,0.207,R
0,19-04-2023,17,0.277,R
0,19-04-2023,18,0.302,R
0,19-04-2023,19,0.185,R
0,19-04-2023,20,0.239,R
0,19-04-2023,21,0.247,R
0,19-04-2023,22,0.344,R
0,19-04-2023,23,0.213,R
0,19-04-2023,24,0.126,R
0,20-04-2023,1,0.114,R
0,20-04-2023,2,0.1,R
0,20-04-2023,3,0.113,R
0,20-04-2023,4,0.096,R
0,20-04-2023,5,0.117,R
0,20-04-2023,6,0.095,R
0,20-04-2023,7,0.109,R
0,20-04-2023,8,0.219,R
0,20-04-2023,9,0.269,R
0,20-04-2023,10,0.214,R
0,20-04-2023,11,0.388,R
0,20-04-2023,12,0.334,R
0,20-04-2023,13,0.588,R
0,20-04-2023,14,0.45,R
0,20-04-2023,15,0.314,R
0,20-04-2023,16,0.32,R
0,20-04-2023,17,0.288,R
0,20-04-2023,18,0.329,R
0,20-04-2023,19,0.333,R
0,20-04-2023,20,0.36,R
0,20-04-2023,21,0.248,R
0,20-04-2023,22,0.115,R
0,20-04-2023,23,0.142,R
0,20-04-2023,24,0.268,R
0,21-04-2023,1,0.119,R
0,21-04-2023,2,0.135,R
0,21-04-2023,3,0.1,R
0,21-04-2023,4,0.106,R
0,21-04-2023,5,0.101,R
0,21-04-2023,6,0.103,R
0,21-04-2023,7,0.098,R
0,21-04-2023,8,0.1,R
0,21-04-2023,9,0.216,R
0,21-04-2023,10,0.212,R
0,21-04-2023,11,0.145,R
0,21-04-2023,12,0.171,R
0,21-04-2023,13,0.246,R
0,21-04-2023,14,0.25,R
0,21-04-2023,15,0.94,R
0,21-04-2023,16,0.487,R
0,21-04-2023,17,0.459,R
0,21-04-2023,18,0.143,R
0,21-04-2023,19,0.216,R
0,21-04-2023,20,0.372,R
